"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs4q01","cs4q02_1","cs4q03","cs4q04_1","cs4q04_2","cs4q04_3","cs4q04_4","cs4q04_5","cs4q04_6","cs4q04_7","cs4q04_8","cs4q04_9","cs4q04_10","cs4q04_11","cs4q04_12","cs4q05_1","cs4q05_2","cs4q05_3","cs4q05_4","cs4q05_5","cs4q05_6","cs4q05_7","cs4q05_8","cs4q05_9","cs4q05_10","cs4q05_11","cs4q05_12","cs4q06","cs4q07_a","cs4q07_b","cs4q08","cs4q09","cs4q10","cs4q11","cs4q12_a","cs4q12_b1","cs4q13","cs4q14","cs4q15","cs4q16","cs4q17","cs4q18","cs4q19","cs4q20","cs4q21","cs4q22","cs4q23","cs4q24","cs4q25","cs4q26","cs4q27","cs4q28","cs4q29","cs4q30","cs4q31","cs4q32","cs4q33","cs4q34","cs4q34_oth","cs4q35","cs4q36","cs4q37","cs4q38","cs4q39","cs4q40","cs4q40_oth","cs4q41","cs4q42","cs4q43","cs4q44_a","cs4q44_b","cs4q44_c","cs4q44_d","cs4q44_e","cs4q44_f","cs4q44_oth","cs4q45","cs4q46","cs4q47","cs4q48","cs4q49","cs4q50","cs4q51","csdq52","csdq53","csdq54","csdq55","csdq56","csdq57","csdq58","csdq59"
"072219010100511","07221900511",7,22,19,1,1,5,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,1,,,1,,,,1,,,,1,0,0,1,1,0,1,0,0,0,0,1,,2,,,,,,2,,,1,1,,2,,2,,,,,,,,2,1,2,1,1,20,2000,2,1,2,1,2,5,2,2
"072219010100606","07221900606",7,22,19,1,1,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,1,,,1,,,,1,,,,2,0,2,1,1,3,1,1,1,1,1,1,,2,,,,,,2,,,1,1,,2,,2,,,,,,,,1,,2,1,1,20,250,1,,2,1,2,5,2,3
"072219010100636","07221900636",7,22,19,1,1,6,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,1,,,1,,,,1,,,,13,0,0,1,1,3,1,1,0,4,3,1,,2,,,,,,2,,,1,1,,2,,2,,,,,,,,1,,1,,1,20,2500,1,,1,,2,5,2,3
"072219010100723","07221900723",7,22,19,1,1,7,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,2,1,,,1,,,,1,,,,2,0,0,1,1,0,1,2,2,3,1,1,,2,,,,,,1,1,1,,1,,1,0,2,,,,,,,,1,,2,1,1,6,800,1,,2,0,2,0,2,2
"072219010100753","07221900753",7,22,19,1,1,7,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,2,1,,,1,,,,1,,,,2,0,0,1,1,0,1,2,2,3,1,1,,2,,,,,,1,1,1,,1,,1,0,2,,,,,,,,1,,2,1,1,6,800,1,,2,0,2,0,2,2000
"120101010100103","12010100103",12,1,1,1,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1,,,1,,,,1,,,,5,1,2,1,1,1,1,1,0,2,0,1,,2,,,,,,1,1,2,,1,,1,50,2,,,,,,,,1,,1,,1,500,2500,1,,1,,2,177,1,
"120101088800401","12010100401",12,1,1,8,88,4,1,1,6,1,13,,,,,,,,,,,,13,,,,,,,,,,,,6,3,2,2,6,10,2,"GAMBELA",25,20,1,,,,2,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,1,,1,2,,,6,1,,1,0,2,,,,,,,,2,25,2,25,2,,,2,25,2,25,2,25,2,25
"120102088800401","12010200401",12,1,2,8,88,4,1,4,20,1,3,4,6,,,,,,,,,,3,4,6,,,,,,,,,,13,2,3,2,13,20,1,,,,1,,,,3,1,1,1,1,0.5,2,1,0,0,0,2,13,1,,1,1,,1,1,1,1,,1,,2,,2,,,,,,,,2,,2,33,2,,,2,33,2,33,2,33,1,33
"120102088800901","12010200901",12,1,2,8,88,9,1,3,42,1,3,4,5,9,,,,,,,,,3,4,5,8,,,,,,,,,12,4,3,2,12,20,2,"ABONA",12,20,1,,,,2,0,2,1,1,12,1,0,0,0,0,2,12,1,,1,1,,2,2,,,12,1,,1,60,2,,,,,,,,2,54,2,12,2,,,2,54,2,12,2,54,2,54
"120103010100103","12010300103",12,1,3,1,1,1,3,2,92,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,2,3,1,,,2,"ABOBO",78,100,2,78,,,6,1,1,1,1,1,1,1,0,0,0,1,,1,,1,1,,2,1,1,1,,1,,1,0,2,,,,,,,,2,110,1,,1,5,1000,2,110,2,110,2,110,2,110
"120201088801701","12020101701",12,2,1,8,88,17,1,3,6,1,13,,,,,,,,,,,,13,,,,,,,,,,,,12,8,2,2,12,20,2,"GAMBELA",80,65,2,12,,,3,0,0,1,2,12,2,0,0,0,0,1,,1,,1,1,,2,2,,,12,1,,1,10,2,,,,,,,,2,12,2,80,2,,,2,80,2,80,2,257,2,80
"120203088800401","12020300401",12,2,3,8,88,4,1,4,183,1,0,,,,,,,,,,,,0,,,,,,,,,,,,3,1,3,2,3,5,2,"GNNGNAG",35,50,2,183,,,4,0,1,1,2,1,2,0,0,0,0,1,1,1,1,1,1,,2,2,2,,3,1,,1,0,2,,,,,,,,2,183,2,3,2,,,2,183,2,3,2,183,2,183
"120301088800107","12030100107",12,3,1,8,88,1,7,3,70,1,13,,,,,,,,,,,,13,,,,,,,,,,,,7,6,3,2,7,10,2,"METI",7,10,1,,,,14,2,0,1,1,0,1,0,0,0,0,1,,1,,1,1,,2,2,,,7,1,,2,,2,,,,,,,,2,7,2,20,2,,,2,20,2,20,2,100,2,70
"120301088800704","12030100704",12,3,1,8,88,7,4,4,67,2,13,,,,,,,,,,,,13,,,,,,,,,,,,0,6,3,2,3,10,2,"METI",3,10,1,,,,2,5,0,1,1,4,1,0,0,0,0,1,,1,,1,1,,2,2,,,3,1,,2,,2,,,,,,,,2,3,2,17,1,4,500,2,17,2,17,2,100,2,67
"120302088801002","12030201002",12,3,2,8,88,10,2,4,93,1,13,,,,,,,,,,,,13,,,,,,,,,,,,25,10,1,2,40,20,2,"METI",25,20,1,,,,3,1,0,1,2,5,2,0,0,0,0,1,,1,,1,1,,2,1,2,,2,1,,2,,2,,,,,,,,2,25,2,38,2,,,2,38,2,38,2,120,2,78
"120302088840301","12030240301",12,3,2,8,88,403,1,3,98,2,13,,,,,,,,,,,,13,,,,,,,,,,,,30,13,1,2,36,20,2,"METI",30,20,1,,,,4,1,0,2,2,3,2,0,0,0,0,1,,1,,1,1,,2,1,2,,30,1,,2,,2,,,,,,,,2,30,2,48,2,,,2,48,2,48,2,140,2,98
"120401088801602","12040101602",12,4,1,8,88,16,2,4,15,2,0,,,,,,,,,,,,0,,,,,,,,,,,,15,1,2,2,15,0,2,"GAMBELA",57,30,1,,,,4,0,15,1,2,15,1,1,0,0,0,2,15,1,,2,1,,2,2,,,0,1,,1,0,2,,,,,,,,2,60,2,60,2,,,2,60,2,60,2,200,2,60
"130101088800102","13010100102",13,1,1,8,88,1,2,4,3,1,13,,,,,,,,,,,,13,,,,,,,,,,,,7,999,1,1,7,8,1,,,,2,,,,0,14,0,1,1,3,1,1,0,1,0,2,3,1,,1,1,,1,2,,,2,1,,1,0,2,,,,,,,,2,5,2,7,2,,,2,5,2,7,2,5,2,7
"130101010100303","13010100303",13,1,1,1,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,350,1,1,,,1,,,,1,,,,6,5,0,1,1,0,1,0,0,2,0,1,,2,,,,,,2,,,0,1,,1,0,1,2,1,1,1,1,2,,2,0,2,2,1,25,4000,2,1,2,1,2,0,2,2
"130101088800303","13010100303",13,1,1,8,88,3,3,2,1,1,13,,,,,,,,,,,,13,,,,,,,,,,,,3,999,1,1,,,1,,,,2,3,,,1,16,0,1,1,2,1,0,0,0,0,2,2,1,,1,1,,1,2,,,2,1,,1,0,2,,,,,,,,2,3,2,3,2,,,2,3,2,3,2,3,2,3
"130101088800405","13010100405",13,1,1,8,88,4,5,3,4,1,13,,,,,,,,,,,,13,,,,,,,,,,,,8,999,1,1,,,1,,,,1,,,,0,54,0,1,1,8,1,2,0,1,0,2,4,1,,1,1,,1,2,,,3,1,,1,0,2,,,,,,,,2,8,2,8,2,,,2,8,2,8,2,8,2,8
"130101088800601","13010100601",13,1,1,8,88,6,1,3,2,1,13,,,,,,,,,,,,0,,,,,,,,,,,,2,50,1,2,2,10,2,"HARER",2,10,2,2,,,0,11,0,1,1,2,1,0,0,3,0,2,2,1,,1,1,,1,2,,,2,1,,1,0,1,1,2,1,2,2,2,,2,2,2,2,1,30,1850,2,2,2,2,2,2,2,2
"130101088800704","13010100704",13,1,1,8,88,7,4,3,8,1,2,3,4,5,6,7,8,9,,,,,2,3,4,5,6,7,8,9,,,,,2,6,2,1,2,10,1,"HARER",8,10,1,8,,,0,52,2,1,1,0,1,0,0,4,1,1,0,1,,2,1,,2,1,1,2,,1,,1,0,2,,,,,,,,2,8,2,8,2,,,2,8,2,8,2,8,2,8
"130101088800905","13010100905",13,1,1,8,88,9,5,4,10,2,2,3,4,5,6,7,8,9,,,,,2,3,4,5,6,7,8,9,,,,,5,4,2,1,5,5,1,"HARER",10,15,1,10,,,0,13,0,1,1,3,2,0,0,0,0,2,5,2,5,2,1,,1,2,,,5,1,,1,0,2,,,,,,,,2,10,2,10,2,,,2,10,2,10,2,10,2,10
"130101088801103","13010101103",13,1,1,8,88,11,3,3,6,1,13,,,,,,,,,,,,0,,,,,,,,,,,,6,10,3,2,8,10,2,"HARER",6,10,2,6,,,0,5,0,1,1,6,1,0,0,0,0,2,6,2,6,1,1,,1,2,,,6,1,,2,,2,,,,,,,,2,6,2,6,2,,,2,6,2,6,2,6,2,6
"130101010101209","13010101209",13,1,1,1,1,12,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,1,,,1,,,,2,0,,,3,0,0,1,2,0,1,0,0,0,0,1,,1,,,,,,2,,,0,1,,1,0,1,1,2,1,1,1,2,,2,0,1,,1,200,300,2,0,1,,1,,2,0
"130101088801304","13010101304",13,1,1,8,88,13,4,4,7,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,4,3,2,7,10,2,"HARER",7,10,2,7,,,0,33,0,1,1,7,1,0,0,0,0,1,,1,,1,1,,1,1,2,,7,1,,2,,2,,,,,,,,2,7,2,7,1,,,2,7,2,7,2,7,2,7
"130101088801405","13010101405",13,1,1,8,88,14,5,3,5,1,13,,,,,,,,,,,,13,,,,,,,,,,,,12,999,1,1,,,1,"HARER",12,12,1,,,,1,21,0,1,1,12,1,0,0,1,0,2,2,1,,1,1,,1,1,1,2,,1,,1,0,2,,,,,,,,2,12,2,12,2,,,2,12,2,12,2,12,2,12
"130101088801603","13010101603",13,1,1,8,88,16,3,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,18,100,1,2,18,10,2,"HARER",18,10,1,,,,0,7,0,1,1,18,1,0,0,0,0,2,18,1,,1,1,,1,1,1,2,18,1,,1,0,2,,,,,,,,2,18,2,18,2,,,2,18,2,18,2,,2,18
"130101010101902","13010101902",13,1,1,1,1,19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,300,1,1,,,1,,,,2,3,,,4,3,0,1,1,0,1,1,0,1,0,1,,1,,,,,,1,1,2,,1,,1,0,1,1,1,1,1,1,2,,2,3,2,3,1,50,4000,2,3,2,3,2,3,2,5
"140103010100301","14010300301",14,1,3,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,1,,,1,,,,1,,,,0,1,0,1,1,0,1,0,0,0,1,1,,2,,,,,,1,1,2,,1,,2,,1,1,1,1,1,1,2,,1,,1,,1,7,1960,1,,1,,2,0,2,10
"140106010100632","14010600632",14,1,6,1,1,6,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,1,,,1,,,,1,,,,3,1,0,1,1,0,1,0,0,1,1,1,,2,,,,,,1,1,1,,1,,2,,1,1,1,1,2,1,2,,1,,1,,1,6,3500,1,,1,,2,0,2,1
"140202010200810","14020200810",14,2,2,1,2,8,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,1,,,1,,,,1,,,,5,3,0,1,1,0,1,5,1,9,5,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,10,1500,1,,1,,2,30,2,4
"140210010200422","14021000422",14,2,10,1,2,4,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,2,1,,,1,,,,1,,,,6,1,0,1,1,1,1,0,0,7,0,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,5,1200,1,,1,,2,55,2,1
"140303010300904","14030300904",14,3,3,1,3,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,155,2,1,,,1,,,,2,4,,,2,3,1,1,1,0,1,1,1,1,1,1,,2,,,,,,1,1,2,,3,,2,,1,1,1,1,1,1,2,,1,,1,,1,8,350,1,,1,,2,,1,
"140304020300252","14030400252",14,3,4,2,3,2,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70,2,1,,,1,,,,2,3,,,1,4,0,1,1,0,1,0,0,5,2,1,,2,,,,,,1,1,1,,3,,2,,2,,,,,,,,1,,1,,1,25,1500,1,,1,,2,,1,
"140313010300526","14031300526",14,3,13,1,3,5,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,48,2,1,,,1,,,,2,500,,,5,7,0,1,1,0,1,1,0,3,0,1,,2,,,,,,1,1,1,,1,,2,,1,2,1,1,1,1,2,,1,,1,,1,60,520,1,,1,,2,,1,
"140401010400822","14040100822",14,4,1,1,4,8,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,70,2,1,,,1,,,,1,,,,4,1,0,1,1,0,1,0,0,2,1,1,,2,,,,,,1,1,1,,3,,2,,1,1,1,1,1,1,2,,1,,1,,1,25,550,1,,1,,2,,1,
"140404010400410","14040400410",14,4,4,1,4,4,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,2,1,,,1,,,,2,0,,,2,1,0,1,1,0,1,0,0,2,1,1,,2,,,,,,1,1,1,,3,,2,,1,1,1,1,1,1,2,,1,,1,,1,20,450,1,,1,,2,,1,
"140503010500433","14050300433",14,5,3,1,5,4,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,165,3,1,,,1,,,,2,1,,,1,1,0,1,1,0,1,1,0,0,0,1,,2,,,,,,1,1,2,,3,,2,,1,1,1,1,1,1,2,,1,,1,,1,30,450,1,,1,,2,,1,
"140602010600227","14060200227",14,6,2,1,6,2,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2,1,,,1,,,,2,2,,,0,1,0,1,1,0,1,0,0,1,2,1,,2,,,,,,1,1,1,,1,,2,,1,1,1,1,1,1,2,,1,,1,,1,15,1500,1,,1,,2,30,2,3
"140608010600822","14060800822",14,6,8,1,6,8,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,2,1,,,1,,,,2,2,,,2,1,0,1,1,0,1,1,0,0,0,1,,2,,,,,,1,1,1,,3,,2,,1,2,1,1,1,1,2,,1,,1,,1,40,500,1,,1,,2,,1,
"140704010700424","14070400424",14,7,4,1,7,4,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,2,1,,,1,,,,2,3,,,2,0,0,1,1,0,1,0,0,1,1,1,,2,,,,,,1,1,1,,1,,2,,1,2,1,2,1,2,2,,1,,2,1,1,8,800,1,,1,,2,30,1,
"140801010800129","14080100129",14,8,1,1,8,1,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,1,1,,,1,,,,1,,,,2,3,2,1,1,2,1,0,0,0,0,2,0,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,100,1000,1,,1,,2,0,2,0
"140807010800620","14080700620",14,8,7,1,8,6,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1,,,1,,,,1,,,,0,0,0,1,1,0,1,0,0,0,0,1,,1,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,100,800,1,,1,,2,0,2,0
"140906010901008","14090601008",14,9,6,1,9,10,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,1,1,,,1,,,,1,,,,1,2,0,1,1,0,1,0,0,10,2,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,100,1200,1,,1,,2,0,2,0
"140913010900632","14091300632",14,9,13,1,9,6,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,1,1,,,1,,,,1,,,,4,2,0,1,1,0,1,0,0,3,0,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,200,560,1,,1,,2,0,2,0
"141006011000421","14100600421",14,10,6,1,10,4,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,1,,,1,,,,1,,,,1,2,0,1,1,4,1,0,0,10,2,2,0,2,,,,,,1,1,1,,3,,2,,2,,,,,,,,1,,1,,1,200,1000,1,,1,,2,0,2,0
"141012011000731","14101200731",14,10,12,1,10,7,31,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,1,1,,,1,,,,1,,,,7,1,1,2,1,5,1,2,0,5,1,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,500,1500,1,,1,,2,0,2,0
"150101010100211","15010100211",15,1,1,1,1,2,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,1,,,1,,,,1,,,,4,22,0,1,1,5,1,0,0,8,2,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,50,3000,1,,1,,1,,1,
"150101010100329","15010100329",15,1,1,1,1,3,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,,,1,,,,1,,,,8,7,0,1,1,3,1,4,2,3,0,1,,2,,,,,,1,1,1,,1,,2,,1,1,1,1,1,2,2,,1,,1,,1,3,2000,1,,1,,1,,1,
"150101010100431","15010100431",15,1,1,1,1,4,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,1,1,,,1,,,,1,,,,1,6,1,1,1,2,1,0,0,5,1,1,,1,,,,,,1,1,2,,1,,2,,1,1,2,1,1,1,2,,1,,1,,1,5,2000,1,,1,,1,,1,
"150101010100613","15010100613",15,1,1,1,1,6,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,1,,,1,,,,1,,,,2,4,0,1,1,2,1,2,0,1,0,1,,2,,,,,,1,1,1,,1,,2,,1,1,1,1,1,2,2,,1,,1,,1,3,2000,1,,1,,1,,2,1
"150101010100807","15010100807",15,1,1,1,1,8,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,3,1,,,1,,,,1,,,,1,4,0,1,1,3,1,0,0,8,2,1,,2,,,,,,1,1,1,,1,,2,,1,1,1,2,1,1,2,,1,,1,,1,500,3000,2,0,1,,1,,2,3
"150101010100914","15010100914",15,1,1,1,1,9,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,3,1,,,1,,,,1,,,,3,23,0,1,1,1,1,0,2,8,2,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,1,,1,500,3000,2,1,1,,1,,1,
"150102088800404","15010200404",15,1,2,8,88,4,4,4,22,1,13,,,,,,,,,,,,13,,,,,,,,,,,,13,7,2,2,12,15,2,"DIREDEWA",22,20,2,22,,,0,10,0.5,2,1,12,1,0,0,0,0,1,,1,,1,1,,1,2,,,12,1,,1,0,2,,,,,,,,2,12,2,12,2,,,2,22,1,,2,12,2,22
"150102088800704","15010200704",15,1,2,8,88,7,4,2,25,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,5,3,2,28,20,2,"DIREDIWA",28,20,2,28,,,0,9,0,1,1,3,1,0,0,0,0,2,28,1,,1,1,,1,2,,,3,1,,1,0,2,,,,,,,,2,28,2,3,1,500,3000,2,28,2,28,2,28,2,28
"150102088801002","15010201002",15,1,2,8,88,10,2,2,16,1,13,,,,,,,,,,,,13,,,,,,,,,,,,19,10,1,2,19,10,2,"DIREDIWA",19,10,2,20,,,0,13,0,1,2,5,1,0,0,0,0,2,19,1,,1,1,,2,2,,,5,1,,2,,2,,,,,,,,2,19,2,5,2,,,2,19,2,19,2,19,2,19
"150102088801201","15010201201",15,1,2,8,88,12,1,2,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,12,50,2,2,12,5,2,"DIREDIWA",12,5,2,12,,,0,21,0,1,2,11,1,0,0,0,0,2,0,1,,1,1,,2,2,,,12,1,,2,,2,,,,,,,,2,12,2,27,2,,,2,12,2,27,2,12,2,12
"150102088801401","15010201401",15,1,2,8,88,14,1,2,17,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,6,3,2,20,15,2,"DIREDEWA",20,15,2,20,,,0,19,0,1,1,20,1,0,0,0,0,1,,1,,1,1,,1,2,,,7,1,,1,0,2,,,,,,,,2,20,2,12,2,,,2,20,2,12,2,20,2,20
"150102088801605","15010201605",15,1,2,8,88,16,5,2,35,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,6,3,2,35,20,2,"DIREDIWA",35,20,2,35,,,1,27,0,1,1,7,1,1,0,0,0,1,,1,,1,1,,1,2,,,5,1,,1,0,2,,,,,,,,2,35,2,5,2,,,2,35,2,5,2,35,2,35
"150102088801805","15010201805",15,1,2,8,88,18,5,2,12,1,13,,,,,,,,,,,,13,,,,,,,,,,,,12,3,3,2,12,20,2,"DIREDEWA",12,20,2,12,,,0,18,0,1,2,10,1,0,0,0,0,1,,1,,1,1,,2,2,,,10,1,,1,0,2,,,,,,,,2,14,2,10,2,,,2,14,2,14,2,14,2,14
"150102088802404","15010202404",15,1,2,8,88,24,4,2,33,1,13,,,,,,,,,,,,13,,,,,,,,,,,,35,4,2,2,35,20,2,"DIREDIWA",35,20,2,35,,,0,7,3,1,1,3,1,0,0,0,0,1,,1,,1,1,,1,1,2,,3,1,,1,0,2,,,,,,,,2,35,1,,1,600,6000,2,35,1,,2,,2,35
"150102088802801","15010202801",15,1,2,8,88,28,1,3,63,2,0,,,,,,,,,,,,13,,,,,,,,,,,,63,0,,2,63,50,2,"DIREDEWA",63,50,2,20,,,0,4,0,1,2,4,1,2,0,0,0,1,,1,,1,1,,1,2,,,10,1,,1,0,2,,,,,,,,2,63,2,63,2,,,2,63,2,63,2,63,2,63
"150102088803102","15010203102",15,1,2,8,88,31,2,3,86,2,0,,,,,,,,,,,,13,,,,,,,,,,,,86,0,,2,86,150,2,"DIREDEWA",86,150,2,86,,,0,2,0,1,1,86,1,0,0,0,0,1,,1,,1,1,,2,2,,,43,1,,1,0,2,,,,,,,,2,86,2,86,2,,,2,86,2,86,2,86,2,86
