"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q02","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q05_oth","cs2q06","cs2q07","cs2q07_oth"
"031201088800504","03120100504",3,12,1,8,88,5,4,7,"**CONFIDENTIAL**",1,24,2,,,24,5,
"031201088800504","03120100504",3,12,1,8,88,5,4,8,"**CONFIDENTIAL**",1,36,4,,,3,6,
"031201088800504","03120100504",3,12,1,8,88,5,4,9,"**CONFIDENTIAL**",1,28,8,,,9,6,
"040101088802202","04010102202",4,1,1,8,88,22,2,1,"**CONFIDENTIAL**",1,48,1,,,38,3,
"040101088802202","04010102202",4,1,1,8,88,22,2,2,"**CONFIDENTIAL**",1,30,5,,,3,6,
"040101088802202","04010102202",4,1,1,8,88,22,2,3,"**CONFIDENTIAL**",1,37,9,,,33,2,
"040101088802202","04010102202",4,1,1,8,88,22,2,4,"**CONFIDENTIAL**",1,60,3,,,30,2,
"040101088802202","04010102202",4,1,1,8,88,22,2,5,"**CONFIDENTIAL**",1,28,6,,,2,6,
"040101088802202","04010102202",4,1,1,8,88,22,2,6,"**CONFIDENTIAL**",2,25,7,,,25,5,
"040101088802202","04010102202",4,1,1,8,88,22,2,7,"**CONFIDENTIAL**",2,25,4,,,25,6,
"040106088801302","04010601302",4,1,6,8,88,13,2,1,"**CONFIDENTIAL**",1,50,1,,,50,4,
"040106088801302","04010601302",4,1,6,8,88,13,2,2,"**CONFIDENTIAL**",2,23,7,,,20,6,
"040106088801302","04010601302",4,1,6,8,88,13,2,3,"**CONFIDENTIAL**",1,32,2,,,32,5,
"040106088801302","04010601302",4,1,6,8,88,13,2,4,"**CONFIDENTIAL**",2,26,7,,,2,6,
"040106088801302","04010601302",4,1,6,8,88,13,2,5,"**CONFIDENTIAL**",1,39,1,,,39,4,
"040106088801302","04010601302",4,1,6,8,88,13,2,6,"**CONFIDENTIAL**",1,21,6,,,5,6,
"040113088800501","04011300501",4,1,13,8,88,5,1,1,"**CONFIDENTIAL**",2,31,4,,,5,6,
"040113088800501","04011300501",4,1,13,8,88,5,1,2,"**CONFIDENTIAL**",1,28,5,,,6,6,
"040113088800501","04011300501",4,1,13,8,88,5,1,3,"**CONFIDENTIAL**",1,40,1,,,40,3,
"040113088800501","04011300501",4,1,13,8,88,5,1,4,"**CONFIDENTIAL**",2,27,7,,,10,6,
"040113088800501","04011300501",4,1,13,8,88,5,1,5,"**CONFIDENTIAL**",2,21,6,,,1,6,
"040113088800501","04011300501",4,1,13,8,88,5,1,6,"**CONFIDENTIAL**",1,28,9,,,28,2,
"040113088800501","04011300501",4,1,13,8,88,5,1,7,"**CONFIDENTIAL**",1,22,2,,,22,4,
"040116020100103","04011600103",4,1,16,2,1,1,3,1,"**CONFIDENTIAL**",1,48,1,1,,30,4,
"040116020100103","04011600103",4,1,16,2,1,1,3,2,"**CONFIDENTIAL**",1,74,3,3,,53,1,
"040116020100103","04011600103",4,1,16,2,1,1,3,3,"**CONFIDENTIAL**",1,26,2,2,,26,3,
"040116020100103","04011600103",4,1,16,2,1,1,3,4,"**CONFIDENTIAL**",2,25,7,7,,4,6,
"040116020100103","04011600103",4,1,16,2,1,1,3,5,"**CONFIDENTIAL**",2,35,2,2,,19,3,
"040117010100211","04011700211",4,1,17,1,1,2,11,1,"**CONFIDENTIAL**",1,34,1,,,10,5,
"040117010100211","04011700211",4,1,17,1,1,2,11,2,"**CONFIDENTIAL**",1,40,6,,,7,5,
"040117010100211","04011700211",4,1,17,1,1,2,11,3,"**CONFIDENTIAL**",1,30,8,,,10,5,
"040117010100211","04011700211",4,1,17,1,1,2,11,4,"**CONFIDENTIAL**",1,27,5,,,4,5,
"040117010100211","04011700211",4,1,17,1,1,2,11,5,"**CONFIDENTIAL**",1,50,3,,,20,3,
"040118088802402","04011802402",4,1,18,8,88,24,2,1,"**CONFIDENTIAL**",1,27,2,,,27,4,
"040118088802402","04011802402",4,1,18,8,88,24,2,2,"**CONFIDENTIAL**",1,26,4,,,1,6,
"040118088802402","04011802402",4,1,18,8,88,24,2,3,"**CONFIDENTIAL**",1,24,6,,,0,6,
"040118088802402","04011802402",4,1,18,8,88,24,2,4,"**CONFIDENTIAL**",1,26,1,,,1,6,
"040118088802402","04011802402",4,1,18,8,88,24,2,5,"**CONFIDENTIAL**",2,20,7,,,8,6,
"040204088801105","04020401105",4,2,4,8,88,11,5,1,"**CONFIDENTIAL**",1,30,1,,,30,6,
"040204088801105","04020401105",4,2,4,8,88,11,5,2,"**CONFIDENTIAL**",2,24,7,,,24,4,
"040204088801105","04020401105",4,2,4,8,88,11,5,3,"**CONFIDENTIAL**",1,46,5,,,19,6,
"040204088801105","04020401105",4,2,4,8,88,11,5,4,"**CONFIDENTIAL**",1,65,3,,,65,2,
"040204088801105","04020401105",4,2,4,8,88,11,5,5,"**CONFIDENTIAL**",1,36,4,,,8,6,
"040204088801105","04020401105",4,2,4,8,88,11,5,6,"**CONFIDENTIAL**",1,40,8,,,40,1,
"040204088801105","04020401105",4,2,4,8,88,11,5,7,"**CONFIDENTIAL**",1,46,10,,,4,2,
"040204088801105","04020401105",4,2,4,8,88,11,5,8,"**CONFIDENTIAL**",1,56,9,,,56,2,
"040210088801102","04021001102",4,2,10,8,88,11,2,1,"**CONFIDENTIAL**",1,35,1,,,35,4,
"040210088801102","04021001102",4,2,10,8,88,11,2,2,"**CONFIDENTIAL**",1,66,3,,,66,1,
"040210088801102","04021001102",4,2,10,8,88,11,2,3,"**CONFIDENTIAL**",1,88,3,,,88,1,
"040210088801102","04021001102",4,2,10,8,88,11,2,4,"**CONFIDENTIAL**",2,28,2,,,18,3,
"040210088801102","04021001102",4,2,10,8,88,11,2,5,"**CONFIDENTIAL**",1,36,9,,,36,4,
"040210088801102","04021001102",4,2,10,8,88,11,2,6,"**CONFIDENTIAL**",1,37,4,,,3,6,
"040210088801102","04021001102",4,2,10,8,88,11,2,7,"**CONFIDENTIAL**",1,28,8,,,28,6,
"040210088801102","04021001102",4,2,10,8,88,11,2,8,"**CONFIDENTIAL**",2,24,7,,,4,6,
"040210088801102","04021001102",4,2,10,8,88,11,2,9,"**CONFIDENTIAL**",1,32,1,,,1,6,
"040214010200204","04021400204",4,2,14,1,2,2,4,1,"**CONFIDENTIAL**",1,44,1,,,14,5,
"040214010200204","04021400204",4,2,14,1,2,2,4,2,"**CONFIDENTIAL**",1,23,2,,,23,6,
"040214010200204","04021400204",4,2,14,1,2,2,4,3,"**CONFIDENTIAL**",2,33,2,,,33,6,
"040214010200204","04021400204",4,2,14,1,2,2,4,4,"**CONFIDENTIAL**",1,61,3,,,25,6,
"040214010200204","04021400204",4,2,14,1,2,2,4,5,"**CONFIDENTIAL**",1,40,4,5,,18,6,
"040214010200204","04021400204",4,2,14,1,2,2,4,6,"**CONFIDENTIAL**",2,22,7,,,22,6,
"040214010200204","04021400204",4,2,14,1,2,2,4,7,"**CONFIDENTIAL**",1,58,9,3,,40,3,
"040214010200204","04021400204",4,2,14,1,2,2,4,8,"**CONFIDENTIAL**",1,42,8,,,12,4,
"040214010200204","04021400204",4,2,14,1,2,2,4,9,"**CONFIDENTIAL**",2,25,10,,,1,5,
"040214010200204","04021400204",4,2,14,1,2,2,4,10,"**CONFIDENTIAL**",1,36,6,,,36,4,
"040214088801801","04021401801",4,2,14,8,88,18,1,1,"**CONFIDENTIAL**",1,40,1,,,40,4,
"040214088801801","04021401801",4,2,14,8,88,18,1,2,"**CONFIDENTIAL**",1,25,6,,,2,5,
"040214088801801","04021401801",4,2,14,8,88,18,1,3,"**CONFIDENTIAL**",1,40,3,,,40,2,
"040214088801801","04021401801",4,2,14,8,88,18,1,4,"**CONFIDENTIAL**",2,30,7,,,30,4,
"040214088801801","04021401801",4,2,14,8,88,18,1,5,"**CONFIDENTIAL**",2,34,9,,,34,2,
"040214088801801","04021401801",4,2,14,8,88,18,1,6,"**CONFIDENTIAL**",2,30,2,,,30,1,
"040214088801801","04021401801",4,2,14,8,88,18,1,7,"**CONFIDENTIAL**",1,25,2,,,25,1,
"040302088801803","04030201803",4,3,2,8,88,18,3,1,"**CONFIDENTIAL**",1,39,1,,,39,3,
"040302088801803","04030201803",4,3,2,8,88,18,3,2,"**CONFIDENTIAL**",1,88,3,,,88,1,
"040302088801803","04030201803",4,3,2,8,88,18,3,3,"**CONFIDENTIAL**",1,52,3,,,52,3,
"040302088801803","04030201803",4,3,2,8,88,18,3,4,"**CONFIDENTIAL**",1,28,4,,,1,6,
"040302088801803","04030201803",4,3,2,8,88,18,3,5,"**CONFIDENTIAL**",1,24,6,,,2,6,
"040302088801803","04030201803",4,3,2,8,88,18,3,6,"**CONFIDENTIAL**",1,42,9,,,22,5,
"040302088801803","04030201803",4,3,2,8,88,18,3,7,"**CONFIDENTIAL**",1,24,7,,,2,6,
"040302088801803","04030201803",4,3,2,8,88,18,3,8,"**CONFIDENTIAL**",1,28,10,,,1,5,
"040302088801803","04030201803",4,3,2,8,88,18,3,9,"**CONFIDENTIAL**",1,28,10,,,1,5,
"040308010100108","04030800108",4,3,8,1,1,1,8,1,"**CONFIDENTIAL**",1,50,1,,,10,5,
"040308010100108","04030800108",4,3,8,1,1,1,8,2,"**CONFIDENTIAL**",1,25,2,,,25,6,
"040308010100108","04030800108",4,3,8,1,1,1,8,3,"**CONFIDENTIAL**",1,75,3,,,49,1,
"040308010100108","04030800108",4,3,8,1,1,1,8,4,"**CONFIDENTIAL**",1,30,4,,,6,6,
"040308010100108","04030800108",4,3,8,1,1,1,8,5,"**CONFIDENTIAL**",2,24,7,,,11,6,
"040308010100108","04030800108",4,3,8,1,1,1,8,6,"**CONFIDENTIAL**",1,43,9,,,18,2,
"040308010100108","04030800108",4,3,8,1,1,1,8,7,"**CONFIDENTIAL**",2,21,10,,,1,4,
"040308010100108","04030800108",4,3,8,1,1,1,8,8,"**CONFIDENTIAL**",1,65,8,,,45,5,
"040308088800401","04030800401",4,3,8,8,88,4,1,1,"**CONFIDENTIAL**",1,27,1,,,27,3,
"040308088800401","04030800401",4,3,8,8,88,4,1,2,"**CONFIDENTIAL**",1,28,6,,,5,6,
"040308088800401","04030800401",4,3,8,8,88,4,1,3,"**CONFIDENTIAL**",1,30,11,,,2,6,
"040308088800401","04030800401",4,3,8,8,88,4,1,4,"**CONFIDENTIAL**",1,52,3,,,52,2,
"040308088800401","04030800401",4,3,8,8,88,4,1,5,"**CONFIDENTIAL**",1,46,3,,,52,2,
"040308088800401","04030800401",4,3,8,8,88,4,1,6,"**CONFIDENTIAL**",1,28,4,,,6,6,
"040308088800401","04030800401",4,3,8,8,88,4,1,7,"**CONFIDENTIAL**",2,22,7,,,6,6,
"040314088800602","04031400602",4,3,14,8,88,6,2,1,"**CONFIDENTIAL**",1,25,6,,,4,6,
"040314088800602","04031400602",4,3,14,8,88,6,2,2,"**CONFIDENTIAL**",1,25,8,,,7,5,
"040314088800602","04031400602",4,3,14,8,88,6,2,3,"**CONFIDENTIAL**",1,44,1,,,44,4,
"040314088800602","04031400602",4,3,14,8,88,6,2,4,"**CONFIDENTIAL**",1,47,9,,,31,2,
"040314088800602","04031400602",4,3,14,8,88,6,2,5,"**CONFIDENTIAL**",1,54,3,,,54,5,
"040314088800602","04031400602",4,3,14,8,88,6,2,6,"**CONFIDENTIAL**",1,31,4,,,9,6,
"040314088800602","04031400602",4,3,14,8,88,6,2,7,"**CONFIDENTIAL**",1,40,10,,,40,2,
"040314088800602","04031400602",4,3,14,8,88,6,2,8,"**CONFIDENTIAL**",1,72,3,,,72,2,
"040321010100214","04032100214",4,3,21,1,1,2,14,1,"**CONFIDENTIAL**",1,44,1,,,35,5,
"040321010100214","04032100214",4,3,21,1,1,2,14,2,"**CONFIDENTIAL**",1,36,2,,,20,5,
"040321010100214","04032100214",4,3,21,1,1,2,14,3,"**CONFIDENTIAL**",1,32,11,,"Meketel likemember",12,5,
"040401088801103","04040101103",4,4,1,8,88,11,3,1,"**CONFIDENTIAL**",1,48,1,,,21,2,
"040401088801103","04040101103",4,4,1,8,88,11,3,2,"**CONFIDENTIAL**",1,28,4,,,8,6,
"040401088801103","04040101103",4,4,1,8,88,11,3,3,"**CONFIDENTIAL**",1,25,5,,,6,6,
"040401088801103","04040101103",4,4,1,8,88,11,3,4,"**CONFIDENTIAL**",1,23,6,,,2,6,
"040401088801103","04040101103",4,4,1,8,88,11,3,5,"**CONFIDENTIAL**",1,23,8,,,23,5,
"040401088801103","04040101103",4,4,1,8,88,11,3,6,"**CONFIDENTIAL**",1,20,2,,,1,5,
"040405088801902","04040501902",4,4,5,8,88,19,2,1,"**CONFIDENTIAL**",1,53,1,,,53,5,
"040405088801902","04040501902",4,4,5,8,88,19,2,2,"**CONFIDENTIAL**",1,42,6,,,4,6,
"040405088801902","04040501902",4,4,5,8,88,19,2,3,"**CONFIDENTIAL**",1,38,5,,,38,6,
"040405088801902","04040501902",4,4,5,8,88,19,2,4,"**CONFIDENTIAL**",1,67,2,,,67,1,
"040405088801902","04040501902",4,4,5,8,88,19,2,5,"**CONFIDENTIAL**",1,60,9,,,60,7,
"040405088801902","04040501902",4,4,5,8,88,19,2,6,"**CONFIDENTIAL**",2,47,2,,,47,1,
"040410088800701","04041000701",4,4,10,8,88,7,1,1,"**CONFIDENTIAL**",1,42,1,,,42,2,
"040410088800701","04041000701",4,4,10,8,88,7,1,2,"**CONFIDENTIAL**",2,27,2,,,3,6,
"040410088800701","04041000701",4,4,10,8,88,7,1,3,"**CONFIDENTIAL**",1,30,2,,,30,2,
"040410088800701","04041000701",4,4,10,8,88,7,1,4,"**CONFIDENTIAL**",2,25,6,,,1,6,
"040410088800701","04041000701",4,4,10,8,88,7,1,5,"**CONFIDENTIAL**",1,28,4,,,1,6,
"040410088800701","04041000701",4,4,10,8,88,7,1,6,"**CONFIDENTIAL**",1,27,2,,,27,2,
"040410088800701","04041000701",4,4,10,8,88,7,1,7,"**CONFIDENTIAL**",1,48,1,,,10,2,
"040410088800701","04041000701",4,4,10,8,88,7,1,8,"**CONFIDENTIAL**",1,50,3,,,50,2,
"040410088800701","04041000701",4,4,10,8,88,7,1,9,"**CONFIDENTIAL**",1,30,9,,,30,2,
"040410088800701","04041000701",4,4,10,8,88,7,1,10,"**CONFIDENTIAL**",1,41,8,,,41,2,
"040412010100104","04041200104",4,4,12,1,1,1,4,1,"**CONFIDENTIAL**",1,43,1,,,43,1,
"040412010100104","04041200104",4,4,12,1,1,1,4,2,"**CONFIDENTIAL**",1,26,2,,,10,3,
"040412010100104","04041200104",4,4,12,1,1,1,4,3,"**CONFIDENTIAL**",1,53,3,,,25,4,
"040412010100104","04041200104",4,4,12,1,1,1,4,4,"**CONFIDENTIAL**",1,28,4,,,3,6,
"040412010100104","04041200104",4,4,12,1,1,1,4,5,"**CONFIDENTIAL**",2,24,7,,,6,6,
"040412010100104","04041200104",4,4,12,1,1,1,4,6,"**CONFIDENTIAL**",1,43,8,,,24,6,
"040412010100104","04041200104",4,4,12,1,1,1,4,7,"**CONFIDENTIAL**",1,55,9,,,30,1,
"040412010100104","04041200104",4,4,12,1,1,1,4,8,"**CONFIDENTIAL**",1,46,1,,,5,4,
"040412010100104","04041200104",4,4,12,1,1,1,4,9,"**CONFIDENTIAL**",1,58,3,,,14,6,
"040414088801702","04041401702",4,4,14,8,88,17,2,1,"**CONFIDENTIAL**",1,40,1,,,40,3,
"040414088801702","04041401702",4,4,14,8,88,17,2,2,"**CONFIDENTIAL**",1,34,11,,,4,6,
"040414088801702","04041401702",4,4,14,8,88,17,2,3,"**CONFIDENTIAL**",1,46,3,,,46,3,
"040414088801702","04041401702",4,4,14,8,88,17,2,4,"**CONFIDENTIAL**",1,42,3,,,42,3,
"040414088801702","04041401702",4,4,14,8,88,17,2,5,"**CONFIDENTIAL**",1,37,3,,,37,3,
"040414088801702","04041401702",4,4,14,8,88,17,2,6,"**CONFIDENTIAL**",1,32,4,,,2,6,
"040414088801702","04041401702",4,4,14,8,88,17,2,7,"**CONFIDENTIAL**",1,28,6,,,2,6,
"040503088803104","04050303104",4,5,3,8,88,31,4,1,"**CONFIDENTIAL**",1,45,1,,,45,4,
"040503088803104","04050303104",4,5,3,8,88,31,4,2,"**CONFIDENTIAL**",1,55,11,3,,55,2,
"040503088803104","04050303104",4,5,3,8,88,31,4,3,"**CONFIDENTIAL**",1,49,3,,,49,2,
"040508088803103","04050803103",4,5,8,8,88,31,3,1,"**CONFIDENTIAL**",1,52,3,,,52,2,
"040508088803103","04050803103",4,5,8,8,88,31,3,2,"**CONFIDENTIAL**",1,58,3,,,36,7,
"040508088803103","04050803103",4,5,8,8,88,31,3,3,"**CONFIDENTIAL**",1,67,3,10,,67,1,
"040508088803103","04050803103",4,5,8,8,88,31,3,4,"**CONFIDENTIAL**",1,42,1,,,42,2,
"040512010100104","04051200104",4,5,12,1,1,1,4,1,"**CONFIDENTIAL**",1,45,4,,,11,6,
"040512010100104","04051200104",4,5,12,1,1,1,4,2,"**CONFIDENTIAL**",1,70,3,,,70,2,
"040512010100104","04051200104",4,5,12,1,1,1,4,3,"**CONFIDENTIAL**",2,38,2,,,38,3,
"040512010100104","04051200104",4,5,12,1,1,1,4,4,"**CONFIDENTIAL**",2,28,7,,,2,6,
"040512010100104","04051200104",4,5,12,1,1,1,4,5,"**CONFIDENTIAL**",1,48,5,,,5,6,
"040512010100104","04051200104",4,5,12,1,1,1,4,6,"**CONFIDENTIAL**",1,40,1,,,6,4,
"040512010100104","04051200104",4,5,12,1,1,1,4,7,"**CONFIDENTIAL**",1,37,9,,,8,4,
"040512010100104","04051200104",4,5,12,1,1,1,4,8,"**CONFIDENTIAL**",1,50,1,,,30,2,
"040512010100104","04051200104",4,5,12,1,1,1,4,9,"**CONFIDENTIAL**",2,28,8,,,28,5,
"040512010100104","04051200104",4,5,12,1,1,1,4,10,"**CONFIDENTIAL**",2,45,2,,,45,1,
"040512010100104","04051200104",4,5,12,1,1,1,4,11,"**CONFIDENTIAL**",1,57,9,,,50,2,
"040513088802405","04051302405",4,5,13,8,88,24,5,1,"**CONFIDENTIAL**",1,37,1,,,37,4,
"040513088802405","04051302405",4,5,13,8,88,24,5,2,"**CONFIDENTIAL**",1,38,10,,,38,2,
"040513088802405","04051302405",4,5,13,8,88,24,5,3,"**CONFIDENTIAL**",2,27,7,,,10,6,
"040513088802405","04051302405",4,5,13,8,88,24,5,4,"**CONFIDENTIAL**",1,28,8,,,28,2,
"040520010100113","04052000113",4,5,20,1,1,1,13,1,"**CONFIDENTIAL**",1,51,1,,,30,5,
"040520010100113","04052000113",4,5,20,1,1,1,13,2,"**CONFIDENTIAL**",2,48,5,,,28,5,
"040520010100113","04052000113",4,5,20,1,1,1,13,3,"**CONFIDENTIAL**",2,24,7,,,2,5,
"040601020100102","04060100102",4,6,1,2,1,1,2,,"**CONFIDENTIAL**",,,,,,,,
"040601088802303","04060102303",4,6,1,8,88,23,3,1,"**CONFIDENTIAL**",1,52,1,,,52,4,
"040601088802303","04060102303",4,6,1,8,88,23,3,2,"**CONFIDENTIAL**",1,31,1,,,31,4,
"040601088802303","04060102303",4,6,1,8,88,23,3,3,"**CONFIDENTIAL**",1,48,1,,,48,2,
"040601088802303","04060102303",4,6,1,8,88,23,3,4,"**CONFIDENTIAL**",1,46,6,,,46,6,
"040601088802303","04060102303",4,6,1,8,88,23,3,5,"**CONFIDENTIAL**",2,30,7,,,11,6,
"040601088802303","04060102303",4,6,1,8,88,23,3,6,"**CONFIDENTIAL**",1,32,4,,,2,6,
"040601088802303","04060102303",4,6,1,8,88,23,3,7,"**CONFIDENTIAL**",1,55,9,,,55,2,
"040601088802303","04060102303",4,6,1,8,88,23,3,8,"**CONFIDENTIAL**",1,36,8,,,36,2,
"040605088801004","04060501004",4,6,5,8,88,10,4,,"**CONFIDENTIAL**",,,,,,,,
"040608088801902","04060801902",4,6,8,8,88,19,2,1,"**CONFIDENTIAL**",1,40,1,,,40,2,
"040608088801902","04060801902",4,6,8,8,88,19,2,2,"**CONFIDENTIAL**",1,38,2,,,38,2,
"040608088801902","04060801902",4,6,8,8,88,19,2,3,"**CONFIDENTIAL**",1,65,3,,,65,2,
"040608088801902","04060801902",4,6,8,8,88,19,2,4,"**CONFIDENTIAL**",1,29,4,,,1,6,
"040608088801902","04060801902",4,6,8,8,88,19,2,5,"**CONFIDENTIAL**",1,29,5,,,3,6,
"040608088801902","04060801902",4,6,8,8,88,19,2,6,"**CONFIDENTIAL**",1,27,6,,,1,6,
"040608088801902","04060801902",4,6,8,8,88,19,2,7,"**CONFIDENTIAL**",2,25,7,,,1,6,
"040608088801902","04060801902",4,6,8,8,88,19,2,8,"**CONFIDENTIAL**",1,39,8,,,1,1,
"040608088801902","04060801902",4,6,8,8,88,19,2,9,"**CONFIDENTIAL**",1,35,10,,,1,5,
"040701088801502","04070101502",4,7,1,8,88,15,2,1,"**CONFIDENTIAL**",1,36,3,,,36,2,
"040701088801502","04070101502",4,7,1,8,88,15,2,2,"**CONFIDENTIAL**",1,27,5,,,3,6,
"040701088801502","04070101502",4,7,1,8,88,15,2,3,"**CONFIDENTIAL**",1,25,6,,,25,6,
"040701088801502","04070101502",4,7,1,8,88,15,2,4,"**CONFIDENTIAL**",1,25,10,,,25,2,
"040701088801502","04070101502",4,7,1,8,88,15,2,5,"**CONFIDENTIAL**",2,28,2,,,28,2,
"040704088801002","04070401002",4,7,4,8,88,10,2,1,"**CONFIDENTIAL**",1,25,6,,,1,6,
"040704088801002","04070401002",4,7,4,8,88,10,2,2,"**CONFIDENTIAL**",1,26,5,,,1,6,
"040704088801002","04070401002",4,7,4,8,88,10,2,3,"**CONFIDENTIAL**",1,56,3,,,56,1,
"040704088801002","04070401002",4,7,4,8,88,10,2,4,"**CONFIDENTIAL**",1,50,3,,,50,1,
"040704088801002","04070401002",4,7,4,8,88,10,2,5,"**CONFIDENTIAL**",1,48,3,10,,48,2,
"040704088801002","04070401002",4,7,4,8,88,10,2,6,"**CONFIDENTIAL**",2,20,7,,,1,6,
"040704088801002","04070401002",4,7,4,8,88,10,2,7,"**CONFIDENTIAL**",1,27,4,,,3,6,
"040707010100104","04070700104",4,7,7,1,1,1,4,1,"**CONFIDENTIAL**",1,36,2,,,25,5,
"040707010100104","04070700104",4,7,7,1,1,1,4,2,"**CONFIDENTIAL**",1,29,1,,,13,5,
"040707010100104","04070700104",4,7,7,1,1,1,4,3,"**CONFIDENTIAL**",1,27,1,,,16,5,
"040707088802702","04070702702",4,7,7,8,88,27,2,1,"**CONFIDENTIAL**",1,30,6,,,5,6,
"040707088802702","04070702702",4,7,7,8,88,27,2,2,"**CONFIDENTIAL**",1,27,11,,,3,6,
"040707088802702","04070702702",4,7,7,8,88,27,2,3,"**CONFIDENTIAL**",1,30,6,,,5,6,
"040707088802702","04070702702",4,7,7,8,88,27,2,4,"**CONFIDENTIAL**",2,28,7,,,3,6,
"040712088802302","04071202302",4,7,12,8,88,23,2,1,"**CONFIDENTIAL**",1,25,4,,,2,6,
"040712088802302","04071202302",4,7,12,8,88,23,2,2,"**CONFIDENTIAL**",1,25,6,,,3,6,
"040712088802302","04071202302",4,7,12,8,88,23,2,3,"**CONFIDENTIAL**",2,59,2,,,59,2,
"040712088802302","04071202302",4,7,12,8,88,23,2,4,"**CONFIDENTIAL**",1,27,3,,,27,2,
"040712088802302","04071202302",4,7,12,8,88,23,2,5,"**CONFIDENTIAL**",1,57,3,,,57,2,
"040712088802302","04071202302",4,7,12,8,88,23,2,6,"**CONFIDENTIAL**",2,22,7,,,1,6,
"040713010100209","04071300209",4,7,13,1,1,2,9,1,"**CONFIDENTIAL**",1,42,1,,,33,5,
"040713010100209","04071300209",4,7,13,1,1,2,9,2,"**CONFIDENTIAL**",1,28,2,,,10,5,
"040713010100209","04071300209",4,7,13,1,1,2,9,3,"**CONFIDENTIAL**",1,32,2,,,13,5,
"040806088800802","04080600802",4,8,6,8,88,8,2,,"**CONFIDENTIAL**",,,,,,,,
"040808010100107","04080800107",4,8,8,1,1,1,7,1,"**CONFIDENTIAL**",1,52,1,,,52,3,
"040808010100107","04080800107",4,8,8,1,1,1,7,2,"**CONFIDENTIAL**",1,40,11,,,40,6,
"040808010100107","04080800107",4,8,8,1,1,1,7,3,"**CONFIDENTIAL**",2,55,11,,,36,3,
"040808010100107","04080800107",4,8,8,1,1,1,7,4,"**CONFIDENTIAL**",2,24,7,,,24,6,
"040808010100107","04080800107",4,8,8,1,1,1,7,5,"**CONFIDENTIAL**",1,28,4,,,28,6,
"040808010100107","04080800107",4,8,8,1,1,1,7,6,"**CONFIDENTIAL**",1,65,9,,,65,7,
"040812088802401","04081202401",4,8,12,8,88,24,1,1,"**CONFIDENTIAL**",1,40,1,,,40,5,
"040812088802401","04081202401",4,8,12,8,88,24,1,2,"**CONFIDENTIAL**",1,25,11,,,3,6,
"040812088802401","04081202401",4,8,12,8,88,24,1,3,"**CONFIDENTIAL**",1,55,11,,,55,6,
"040812088802401","04081202401",4,8,12,8,88,24,1,4,"**CONFIDENTIAL**",2,45,2,,,35,1,
"040812088802401","04081202401",4,8,12,8,88,24,1,5,"**CONFIDENTIAL**",1,35,6,,,4,6,
"040812088802401","04081202401",4,8,12,8,88,24,1,6,"**CONFIDENTIAL**",2,28,7,,,28,6,
"040817088802801","04081702801",4,8,17,8,88,28,1,1,"**CONFIDENTIAL**",1,53,1,,,53,3,
"040817088802801","04081702801",4,8,17,8,88,28,1,2,"**CONFIDENTIAL**",1,41,11,,,41,5,
"040817088802801","04081702801",4,8,17,8,88,28,1,3,"**CONFIDENTIAL**",1,45,11,,,11,3,
"040817088802801","04081702801",4,8,17,8,88,28,1,4,"**CONFIDENTIAL**",1,32,11,,,7,5,
"040817088802801","04081702801",4,8,17,8,88,28,1,5,"**CONFIDENTIAL**",2,27,11,,,27,2,
"040825010100102","04082500102",4,8,25,1,1,1,2,1,"**CONFIDENTIAL**",1,26,11,,"Ye dirijit  sifatbet Halafii",2,5,
"040825010100102","04082500102",4,8,25,1,1,1,2,2,"**CONFIDENTIAL**",2,33,11,,"Civil servants",6,5,
"040901088800304","04090100304",4,9,1,8,88,3,4,1,"**CONFIDENTIAL**",1,42,1,,,42,2,
"040901088800304","04090100304",4,9,1,8,88,3,4,2,"**CONFIDENTIAL**",1,30,1,,,30,2,
"040901088800304","04090100304",4,9,1,8,88,3,4,3,"**CONFIDENTIAL**",1,24,6,,,2,5,
"040901088800304","04090100304",4,9,1,8,88,3,4,4,"**CONFIDENTIAL**",1,24,4,,,4,5,
"040901088800304","04090100304",4,9,1,8,88,3,4,5,"**CONFIDENTIAL**",1,30,2,,,30,2,
"040901088800304","04090100304",4,9,1,8,88,3,4,6,"**CONFIDENTIAL**",2,25,2,,,25,3,
"040901088800304","04090100304",4,9,1,8,88,3,4,7,"**CONFIDENTIAL**",1,32,9,,,32,4,
"040907088800105","04090700105",4,9,7,8,88,1,5,1,"**CONFIDENTIAL**",1,25,6,,,5,6,
"040907088800105","04090700105",4,9,7,8,88,1,5,2,"**CONFIDENTIAL**",1,31,4,,,1,5,
"040907088800105","04090700105",4,9,7,8,88,1,5,3,"**CONFIDENTIAL**",1,45,3,,,4,2,
"040907088800105","04090700105",4,9,7,8,88,1,5,4,"**CONFIDENTIAL**",1,31,3,,,31,1,
"040907088800105","04090700105",4,9,7,8,88,1,5,5,"**CONFIDENTIAL**",1,36,2,,,36,2,
"040907088800105","04090700105",4,9,7,8,88,1,5,6,"**CONFIDENTIAL**",1,37,3,,,37,1,
"040907088800105","04090700105",4,9,7,8,88,1,5,7,"**CONFIDENTIAL**",1,29,2,,,29,2,
