,household_id2_int64,random_data_split_group,poor_npl1
4426,130101088800905079,test,0.0
4427,130101088800905094,train,0.0
4428,130101088800905109,train,0.0
4429,130101088800905124,train,0.0
4430,130101088800905139,train,0.0
4431,130101088801103002,train,1.0
4432,130101088801103012,train,1.0
4433,130101088801103017,test,1.0
4434,130101088801103031,test,0.0
4435,130101088801103033,train,1.0
4436,130101088801103048,train,1.0
4437,130101088801103063,train,1.0
4438,130101088801103078,train,0.0
4439,130101088801103093,train,0.0
4440,130101088801103108,test,1.0
4441,130101088801103123,train,0.0
4442,130101088801103138,test,0.0
4443,130101088801304004,test,0.0
4444,130101088801304010,test,0.0
4445,130101088801304017,train,0.0
4446,130101088801304023,test,0.0
4447,130101088801304041,train,0.0
4448,130101088801304059,train,0.0
4449,130101088801304077,train,0.0
4450,130101088801304095,test,0.0
4451,130101088801304113,train,0.0
4452,130101088801304131,train,0.0
4453,130101088801304149,train,0.0
4454,130101088801304167,train,0.0
4455,130101088801405003,test,0.0
4456,130101088801405008,test,0.0
4457,130101088801405022,train,0.0
4458,130101088801405040,test,0.0
4459,130101088801405058,train,0.0
4460,130101088801405076,train,0.0
4461,130101088801405094,train,0.0
4462,130101088801405112,test,0.0
4463,130101088801405130,train,0.0
4464,130101088801405144,train,0.0
4465,130101088801405149,train,0.0
4466,130101088801405167,train,0.0
4467,130101088801603002,test,0.0
4468,130101088801603007,test,1.0
4469,130101088801603024,train,0.0
4470,130101088801603045,train,0.0
4471,130101088801603066,train,0.0
4472,130101088801603087,train,1.0
4473,130101088801603108,test,0.0
4474,130101088801603129,train,0.0
4475,130101088801603150,test,0.0
4476,130101088801603171,train,0.0
4477,130101088801603190,train,0.0
4478,130101088801603193,train,0.0
4479,140103010100301007,test,0.0
4480,140103010100301019,test,0.0
4481,140103010100301031,train,1.0
4482,140103010100301043,train,0.0
4483,140103010100301055,train,0.0
4484,140103010100301067,train,0.0
4485,140103010100301079,train,0.0
4486,140103010100301103,train,0.0
4487,140103010100301115,test,0.0
4488,140103010100301127,train,0.0
4489,140103010100301139,train,0.0
4490,140103010100301151,test,0.0
4491,140103010100301163,train,0.0
4492,140103010100301175,train,0.0
4493,140106010100632003,test,0.0
4494,140106010100632015,train,0.0
4495,140106010100632039,train,0.0
4496,140106010100632051,train,0.0
4497,140106010100632063,test,0.0
4498,140106010100632075,train,0.0
4499,140106010100632099,test,0.0
4500,140106010100632111,train,0.0
4501,140106010100632123,train,0.0
4502,140106010100632159,train,0.0
4503,140202010200810004,train,0.0
4504,140202010200810015,test,0.0
4505,140202010200810026,train,0.0
4506,140202010200810037,test,0.0
4507,140202010200810048,train,0.0
4508,140202010200810070,train,0.0
4509,140202010200810081,train,0.0
4510,140202010200810092,train,0.0
4511,140202010200810103,test,0.0
4512,140202010200810114,train,0.0
4513,140202010200810125,train,0.0
4514,140202010200810136,test,0.0
4515,140202010200810147,train,0.0
4516,140202010200810159,train,0.0
4517,140210010200422004,test,0.0
4518,140210010200422016,test,0.0
4519,140210010200422028,train,0.0
4520,140210010200422052,test,0.0
4521,140210010200422064,train,0.0
4522,140210010200422076,train,0.0
4523,140210010200422088,train,0.0
4524,140210010200422124,test,0.0
4525,140210010200422135,train,0.0
4526,140210010200422148,train,0.0
4527,140210010200422160,train,0.0
4528,140210010200422172,train,0.0
4529,140303010300904024,test,0.0
4530,140303010300904033,train,0.0
4531,140303010300904042,train,1.0
4532,140303010300904051,train,0.0
4533,140303010300904060,train,0.0
4534,140303010300904069,test,0.0
4535,140303010300904078,train,1.0
4536,140303010300904087,test,1.0
4537,140303010300904096,train,0.0
4538,140303010300904105,train,0.0
4539,140303010300904114,train,0.0
4540,140303010300904123,test,0.0
4541,140303010300904132,train,1.0
4542,140304020300252011,train,0.0
4543,140304020300252029,train,0.0
4544,140304020300252038,test,0.0
4545,140304020300252047,test,0.0
4546,140304020300252056,train,0.0
4547,140304020300252083,train,0.0
4548,140304020300252092,test,0.0
4549,140304020300252101,train,0.0
4550,140304020300252110,train,0.0
4551,140304020300252119,train,0.0
4552,140304020300252128,train,0.0
4553,140313010300526006,train,1.0
4554,140313010300526033,train,0.0
4555,140313010300526042,test,1.0
4556,140313010300526069,train,0.0
4557,140313010300526078,train,0.0
4558,140313010300526087,train,0.0
4559,140313010300526096,train,1.0
4560,140313010300526105,test,0.0
4561,140313010300526114,test,0.0
4562,140313010300526123,train,1.0
4563,140313010300526132,train,1.0
4564,140401010400822013,test,0.0
4565,140401010400822028,train,0.0
4566,140401010400822058,train,0.0
4567,140401010400822073,train,0.0
4568,140401010400822088,train,1.0
4569,140401010400822103,test,0.0
4570,140401010400822133,train,1.0
4571,140401010400822163,train,0.0
4572,140401010400822193,train,0.0
4573,140401010400822208,train,0.0
4574,140401010400822223,test,0.0
4575,140404010400410012,test,0.0
4576,140404010400410026,train,0.0
4577,140404010400410068,train,0.0
4578,140404010400410082,train,0.0
4579,140404010400410096,train,1.0
4580,140404010400410124,test,0.0
4581,140404010400410152,train,0.0
4582,140404010400410180,train,0.0
4583,140404010400410194,train,0.0
4584,140404010400410208,test,0.0
4585,140503010500433001,test,0.0
4586,140503010500433012,test,0.0
4587,140503010500433023,train,1.0
4588,140503010500433034,train,0.0
4589,140503010500433045,train,0.0
4590,140503010500433056,train,0.0
4591,140503010500433067,train,0.0
4592,140503010500433078,train,0.0
4593,140503010500433089,test,0.0
4594,140503010500433100,train,0.0
4595,140503010500433111,train,0.0
4596,140503010500433122,test,0.0
4597,140503010500433133,train,0.0
4598,140503010500433144,test,1.0
4599,140503010500433155,train,0.0
4600,140602010600227002,train,0.0
4601,140602010600227009,test,0.0
4602,140602010600227016,train,0.0
4603,140602010600227023,test,0.0
4604,140602010600227030,train,0.0
4605,140602010600227037,train,0.0
4606,140602010600227044,train,0.0
4607,140602010600227051,train,0.0
4608,140602010600227058,test,0.0
4609,140602010600227072,train,0.0
4610,140602010600227079,train,0.0
4611,140602010600227086,test,0.0
4612,140602010600227093,train,0.0
4613,140602010600227100,train,0.0
4614,140608010600822001,test,0.0
4615,140608010600822031,test,1.0
4616,140608010600822041,train,0.0
4617,140608010600822051,train,0.0
4618,140608010600822061,train,0.0
4619,140608010600822071,test,0.0
4620,140608010600822081,train,0.0
4621,140608010600822091,test,0.0
4622,140608010600822101,train,0.0
4623,140608010600822111,train,1.0
4624,140608010600822121,train,0.0
4625,140608010600822141,train,0.0
4626,140704010700424001,train,0.0
4627,140704010700424015,train,0.0
4628,140704010700424029,test,0.0
4629,140704010700424043,test,0.0
4630,140704010700424071,train,0.0
4631,140704010700424085,train,0.0
4632,140704010700424099,test,0.0
4633,140704010700424113,train,0.0
4634,140704010700424127,train,0.0
4635,140704010700424169,test,1.0
4636,140704010700424183,train,0.0
4637,140704010700424197,train,0.0
4638,140801010800129007,test,0.0
4639,140801010800129010,train,0.0
4640,140801010800129016,train,0.0
4641,140801010800129019,train,0.0
4642,140801010800129022,test,1.0
4643,140801010800129025,test,0.0
4644,140801010800129028,train,0.0
4645,140801010800129031,train,1.0
4646,140801010800129034,test,0.0
4647,140801010800129037,train,0.0
4648,140801010800129043,train,0.0
4649,140801010800129090,train,0.0
4650,140807010800620006,test,0.0
4651,140807010800620016,train,0.0
4652,140807010800620026,train,0.0
4653,140807010800620036,train,0.0
4654,140807010800620046,test,0.0
4655,140807010800620056,train,0.0
4656,140807010800620066,train,1.0
4657,140807010800620076,train,0.0
4658,140807010800620086,train,0.0
4659,140807010800620096,train,1.0
4660,140807010800620116,test,0.0
4661,140807010800620136,test,1.0
4662,140807010800620146,train,1.0
4663,140903010900303006,train,0.0
4664,140903010900303015,train,0.0
4665,140903010900303024,test,0.0
4666,140903010900303042,test,0.0
4667,140903010900303051,train,0.0
4668,140903010900303060,train,0.0
4669,140903010900303069,train,1.0
4670,140903010900303078,test,0.0
4671,140903010900303087,test,1.0
4672,140903010900303096,train,0.0
4673,140903010900303114,train,0.0
4674,140903010900303123,train,0.0
4675,140903010900303132,train,0.0
4676,140906010901008006,train,0.0
4677,140906010901008014,test,0.0
4678,140906010901008030,train,0.0
4679,140906010901008038,test,0.0
4680,140906010901008046,train,0.0
4681,140906010901008054,train,0.0
4682,140906010901008062,train,0.0
4683,140906010901008070,train,0.0
4684,140906010901008078,test,0.0
4685,140906010901008086,train,0.0
4686,140906010901008094,train,0.0
4687,140906010901008102,test,0.0
4688,140906010901008110,train,0.0
4689,140906010901008118,train,0.0
4690,140913010900632019,train,0.0
4691,140913010900632039,train,0.0
4692,140913010900632049,test,0.0
4693,140913010900632059,test,0.0
4694,140913010900632069,train,0.0
4695,140913010900632079,train,0.0
4696,140913010900632089,test,0.0
4697,140913010900632099,train,0.0
4698,140913010900632109,train,0.0
4699,140913010900632129,train,0.0
4700,140913010900632139,train,0.0
4701,141006011000421004,test,0.0
4702,141006011000421013,test,0.0
4703,141006011000421022,train,0.0
4704,141006011000421031,train,0.0
4705,141006011000421040,train,0.0
4706,141006011000421058,train,0.0
4707,141006011000421067,train,0.0
4708,141006011000421076,test,0.0
4709,141006011000421085,train,0.0
4710,141006011000421094,train,1.0
4711,141006011000421103,train,0.0
4712,141006011000421112,test,0.0
4713,141006011000421121,train,0.0
4714,141006011000421130,train,0.0
4715,141012011000731003,train,0.0
4716,141012011000731012,train,0.0
4717,141012011000731021,test,0.0
4718,141012011000731030,test,0.0
4719,141012011000731048,train,0.0
4720,141012011000731084,train,0.0
4721,141012011000731093,test,0.0
4722,141012011000731102,train,0.0
4723,141012011000731111,train,0.0
4724,141012011000731120,train,0.0
4725,141012011000731129,train,0.0
4726,150101010100211013,test,0.0
4727,150101010100211029,train,0.0
4728,150101010100211045,train,0.0
4729,150101010100211061,train,0.0
4730,150101010100211077,test,0.0
4731,150101010100211125,train,0.0
4732,150101010100211141,train,0.0
4733,150101010100211173,train,0.0
4734,150101010100211205,test,0.0
4735,150101010100253013,train,0.0
4736,150101010100253029,train,0.0
4737,150101010100253061,test,0.0
4738,150101010100253077,test,0.0
4739,150101010100253093,train,0.0
4740,150101010100253125,train,0.0
4741,150101010100253134,test,0.0
4742,150101010100253141,train,0.0
4743,150101010100253189,train,0.0
4744,150101010100253205,train,0.0
4745,150101010100253221,train,0.0
4746,150101010100329001,train,0.0
4747,150101010100329013,train,0.0
4748,150101010100329025,test,0.0
4749,150101010100329037,test,0.0
4750,150101010100329049,train,0.0
4751,150101010100329061,train,0.0
4752,150101010100329073,test,0.0
4753,150101010100329097,test,1.0
4754,150101010100329109,train,1.0
4755,150101010100329121,train,0.0
4756,150101010100329133,train,0.0
4757,150101010100329145,train,0.0
4758,150101010100329157,train,0.0
4759,150101010100329169,train,1.0
4760,150101010100431004,train,0.0
4761,150101010100431015,train,0.0
4762,150101010100431037,test,0.0
4763,150101010100431048,test,0.0
4764,150101010100431070,train,0.0
4765,150101010100431092,train,0.0
4766,150101010100431103,test,0.0
4767,150101010100431114,train,0.0
4768,150101010100431136,train,0.0
4769,150101010100431147,train,0.0
4770,150101010100431158,train,0.0
4771,150101010100613001,train,0.0
4772,150101010100613013,test,0.0
4773,150101010100613025,train,0.0
4774,150101010100613037,test,0.0
4775,150101010100613049,train,0.0
4776,150101010100613061,train,0.0
4777,150101010100613073,train,0.0
4778,150101010100613085,train,0.0
4779,150101010100613097,test,0.0
4780,150101010100613109,train,0.0
4781,150101010100613121,train,0.0
4782,150101010100613133,test,0.0
4783,150101010100613145,test,0.0
4784,150101010100613157,train,0.0
4785,150101010100613169,train,0.0
4786,150101010100807010,test,0.0
4787,150101010100807020,train,0.0
4788,150101010100807030,train,0.0
4789,150101010100807050,train,0.0
4790,150101010100807060,test,1.0
4791,150101010100807070,test,0.0
4792,150101010100807080,train,0.0
4793,150101010100807090,test,0.0
4794,150101010100807120,train,0.0
4795,150101010100807130,train,0.0
4796,150101010100807140,train,0.0
4797,150101010100807150,train,1.0
4798,150101010100914001,test,0.0
4799,150101010100914017,test,0.0
4800,150101010100914033,train,0.0
4801,150101010100914049,test,0.0
4802,150101010100914065,train,0.0
4803,150101010100914081,train,0.0
4804,150101010100914097,train,0.0
4805,150101010100914101,test,0.0
4806,150101010100914113,train,0.0
4807,150101010100914145,train,1.0
4808,150101010100914177,train,0.0
4809,150101010100914193,train,0.0
4810,150101010100914209,train,0.0
4811,150101010100914226,train,1.0
4812,150102088800404003,train,0.0
4813,150102088800404018,train,0.0
4814,150102088800404033,test,0.0
4815,150102088800404048,test,0.0
4816,150102088800404063,train,0.0
4817,150102088800404071,train,0.0
4818,150102088800404079,test,0.0
4819,150102088800404094,train,0.0
4820,150102088800404109,train,0.0
4821,150102088800404124,train,0.0
4822,150102088800404139,train,0.0
4823,150102088800404157,test,1.0
4824,150102088800704002,test,0.0
4825,150102088800704014,train,0.0
4826,150102088800704020,train,0.0
4827,150102088800704038,train,0.0
4828,150102088800704056,test,0.0
4829,150102088800704074,train,0.0
4830,150102088800704092,test,0.0
4831,150102088800704110,train,0.0
4832,150102088800704128,train,1.0
4833,150102088800704146,train,0.0
4834,150102088800704164,train,0.0
4835,150102088801002004,train,0.0
4836,150102088801002012,train,0.0
4837,150102088801002016,test,0.0
4838,150102088801002024,test,0.0
4839,150102088801002028,train,0.0
4840,150102088801002040,train,0.0
4841,150102088801002052,test,0.0
4842,150102088801002064,train,0.0
4843,150102088801002076,train,0.0
4844,150102088801002088,train,0.0
4845,150102088801002100,test,0.0
4846,150102088801002112,train,0.0
4847,150102088801201003,test,0.0
4848,150102088801201015,train,0.0
4849,150102088801201021,train,0.0
4850,150102088801201039,train,0.0
4851,150102088801201057,train,1.0
4852,150102088801201075,test,0.0
4853,150102088801201093,train,0.0
4854,150102088801201112,test,0.0
4855,150102088801201130,train,0.0
4856,150102088801201148,train,0.0
4857,150102088801201166,train,0.0
4858,150102088801401004,train,1.0
4859,150102088801401014,test,0.0
4860,150102088801401019,test,1.0
4861,150102088801401029,train,0.0
4862,150102088801401034,train,0.0
4863,150102088801401049,train,1.0
4864,150102088801401064,train,1.0
4865,150102088801401079,test,0.0
4866,150102088801401094,train,0.0
4867,150102088801401109,test,0.0
4868,150102088801401124,train,0.0
4869,150102088801401139,train,0.0
4870,150102088801605004,test,0.0
4871,150102088801605019,train,0.0
4872,150102088801605034,train,0.0
4873,150102088801605052,test,0.0
4874,150102088801605065,train,0.0
4875,150102088801605081,test,0.0
4876,150102088801605096,train,0.0
4877,150102088801605107,test,0.0
4878,150102088801605117,train,0.0
4879,150102088801605132,train,0.0
4880,150102088801605147,test,0.0
4881,150102088801805001,test,0.0
4882,150102088801805011,train,0.0
4883,150102088801805016,train,0.0
4884,150102088801805026,train,0.0
4885,150102088801805031,test,0.0
4886,150102088801805046,test,1.0
4887,150102088801805061,train,0.0
4888,150102088801805076,test,0.0
4889,150102088801805091,train,0.0
4890,150102088801805106,train,0.0
4891,150102088801805121,train,1.0
4892,150102088801805136,train,0.0
4893,150102088802404004,test,0.0
4894,150102088802404012,test,0.0
4895,150102088802404016,train,0.0
4896,150102088802404024,test,0.0
4897,150102088802404028,train,0.0
4898,150102088802404040,train,0.0
4899,150102088802404052,train,0.0
4900,150102088802404064,test,0.0
4901,150102088802404076,train,0.0
4902,150102088802404088,train,0.0
4903,150102088802404100,train,0.0
4904,150102088802404112,train,0.0
4905,150102088802801004,test,0.0
4906,150102088802801019,test,0.0
4907,150102088802801034,train,0.0
4908,150102088802801049,train,0.0
4909,150102088802801064,train,0.0
4910,150102088802801065,test,0.0
4911,150102088802801070,test,0.0
4912,150102088802801082,train,0.0
4913,150102088802801097,train,0.0
4914,150102088802801112,train,0.0
4915,150102088802801127,train,1.0
4916,150102088802801142,test,0.0
4917,150102088803102003,train,0.0
4918,150102088803102012,train,0.0
4919,150102088803102022,test,0.0
4920,150102088803102032,test,0.0
4921,150102088803102044,train,0.0
4922,150102088803102056,train,0.0
4923,150102088803102067,test,0.0
4924,150102088803102072,test,0.0
4925,150102088803102087,train,0.0
4926,150102088803102099,train,0.0
4927,150102088803102109,train,0.0
4928,150102088803102121,train,0.0
